Device Name,Pin Name,X,Y,Layer,Net
BEAGLEBONE_REVC,VIA628,37211000000,32766000000,LYR3,DGND
BEAGLEBONE_REVC,VIA628,37211000000,32766000000,LYR4,DGND
BEAGLEBONE_REVC,VIA361,36449000000,36830000000,LYR5_PWR,MDIO_CLK
BEAGLEBONE_REVC,VIA628,37211000000,32766000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA629,47129700000,31889700000,TOP,DGND
BEAGLEBONE_REVC,VIA629,47129700000,31889700000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA629,47129700000,31889700000,LYR3,DGND
BEAGLEBONE_REVC,VIA629,47129700000,31889700000,LYR4,DGND
BEAGLEBONE_REVC,VIA362,28448000000,35814000000,LYR5_PWR,MDIO_CLK
BEAGLEBONE_REVC,VIA629,47129700000,31889700000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA630,48729900000,33489900000,TOP,DGND
BEAGLEBONE_REVC,VIA630,48729900000,33489900000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA630,48729900000,33489900000,LYR3,DGND
BEAGLEBONE_REVC,VIA630,48729900000,33489900000,LYR4,DGND
BEAGLEBONE_REVC,VIA189,37211000000,36830000000,LYR5_PWR,MDIO_DATA
BEAGLEBONE_REVC,VIA630,48729900000,33489900000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA631,47929800000,33489900000,TOP,DGND
BEAGLEBONE_REVC,VIA631,47929800000,33489900000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA631,47929800000,33489900000,LYR3,DGND
BEAGLEBONE_REVC,VIA631,47929800000,33489900000,LYR4,DGND
BEAGLEBONE_REVC,VIA190,29337000000,35814000000,LYR5_PWR,MDIO_DATA
BEAGLEBONE_REVC,VIA631,47929800000,33489900000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA632,47129700000,32689800000,TOP,DGND
BEAGLEBONE_REVC,VIA632,47129700000,32689800000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA632,47129700000,32689800000,LYR3,DGND
BEAGLEBONE_REVC,VIA632,47129700000,32689800000,LYR4,DGND
BEAGLEBONE_REVC,VIA228,37211000000,22225000000,LYR5_PWR,MMC0_CLKO
BEAGLEBONE_REVC,VIA632,47129700000,32689800000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA633,48729900000,36690300000,TOP,DGND
BEAGLEBONE_REVC,VIA633,48729900000,36690300000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA633,48729900000,36690300000,LYR3,DGND
BEAGLEBONE_REVC,VIA633,48729900000,36690300000,LYR4,DGND
BEAGLEBONE_REVC,VIA229,83185000000,26035000000,LYR5_PWR,MMC0_CLKO
BEAGLEBONE_REVC,VIA633,48729900000,36690300000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA634,45529500000,36690300000,TOP,DGND
BEAGLEBONE_REVC,VIA634,45529500000,36690300000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA634,45529500000,36690300000,LYR3,DGND
BEAGLEBONE_REVC,VIA634,45529500000,36690300000,LYR4,DGND
BEAGLEBONE_REVC,VIA230,83185000000,40386000000,LYR5_PWR,MMC0_CMD
BEAGLEBONE_REVC,VIA634,45529500000,36690300000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA635,48729900000,35090100000,TOP,DGND
BEAGLEBONE_REVC,VIA635,48729900000,35090100000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA635,48729900000,35090100000,LYR3,DGND
BEAGLEBONE_REVC,VIA635,48729900000,35090100000,LYR4,DGND
BEAGLEBONE_REVC,VIA231,37211000000,22987000000,LYR5_PWR,MMC0_CMD
BEAGLEBONE_REVC,VIA635,48729900000,35090100000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA636,47129700000,35890200000,TOP,DGND
BEAGLEBONE_REVC,VIA636,47129700000,35890200000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA636,47129700000,35890200000,LYR3,DGND
BEAGLEBONE_REVC,VIA636,47129700000,35890200000,LYR4,DGND
BEAGLEBONE_REVC,VIA224,82232500000,26035000000,LYR5_PWR,MMC0_DAT0
BEAGLEBONE_REVC,VIA636,47129700000,35890200000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA637,47929800000,35890200000,TOP,DGND
BEAGLEBONE_REVC,VIA637,47929800000,35890200000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA637,47929800000,35890200000,LYR3,DGND
BEAGLEBONE_REVC,VIA637,47929800000,35890200000,LYR4,DGND
BEAGLEBONE_REVC,VIA225,41910000000,23241000000,LYR5_PWR,MMC0_DAT0
BEAGLEBONE_REVC,VIA637,47929800000,35890200000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA638,50330100000,36690046000,TOP,DGND
BEAGLEBONE_REVC,VIA638,50330100000,36690046000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA638,50330100000,36690046000,LYR3,DGND
BEAGLEBONE_REVC,VIA638,50330100000,36690046000,LYR4,DGND
BEAGLEBONE_REVC,VIA226,43929300000,31889700000,LYR5_PWR,MMC0_DAT0
BEAGLEBONE_REVC,VIA638,50330100000,36690046000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA639,52730400000,33489900000,TOP,DGND
BEAGLEBONE_REVC,VIA639,52730400000,33489900000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA639,52730400000,33489900000,LYR3,DGND
BEAGLEBONE_REVC,VIA639,52730400000,33489900000,LYR4,DGND
BEAGLEBONE_REVC,VIA221,81280000000,26035000000,LYR5_PWR,MMC0_DAT1
BEAGLEBONE_REVC,VIA639,52730400000,33489900000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA640,50330100000,31889954000,TOP,DGND
BEAGLEBONE_REVC,VIA640,50330100000,31889954000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA640,50330100000,31889954000,LYR3,DGND
BEAGLEBONE_REVC,VIA640,50330100000,31889954000,LYR4,DGND
BEAGLEBONE_REVC,VIA222,42672000000,23215854000,LYR5_PWR,MMC0_DAT1
BEAGLEBONE_REVC,VIA640,50330100000,31889954000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA641,50330100000,33489900000,TOP,DGND
BEAGLEBONE_REVC,VIA641,50330100000,33489900000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA641,50330100000,33489900000,LYR3,DGND
BEAGLEBONE_REVC,VIA641,50330100000,33489900000,LYR4,DGND
BEAGLEBONE_REVC,VIA223,44729400000,31889700000,LYR5_PWR,MMC0_DAT1
BEAGLEBONE_REVC,VIA641,50330100000,33489900000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA642,50330100000,32690054000,TOP,DGND
BEAGLEBONE_REVC,VIA642,50330100000,32690054000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA642,50330100000,32690054000,LYR3,DGND
BEAGLEBONE_REVC,VIA642,50330100000,32690054000,LYR4,DGND
BEAGLEBONE_REVC,VIA217,81280000000,40386000000,LYR5_PWR,MMC0_DAT2
BEAGLEBONE_REVC,VIA642,50330100000,32690054000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA643,50330100000,35090100000,TOP,DGND
BEAGLEBONE_REVC,VIA643,50330100000,35090100000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA643,50330100000,35090100000,LYR3,DGND
BEAGLEBONE_REVC,VIA643,50330100000,35090100000,LYR4,DGND
BEAGLEBONE_REVC,VIA218,38989000000,22225000000,LYR5_PWR,MMC0_DAT2
BEAGLEBONE_REVC,VIA643,50330100000,35090100000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA644,51930300000,32689800000,TOP,DGND
BEAGLEBONE_REVC,VIA644,51930300000,32689800000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA644,51930300000,32689800000,LYR3,DGND
BEAGLEBONE_REVC,VIA644,51930300000,32689800000,LYR4,DGND
BEAGLEBONE_REVC,VIA215,82232500000,40386000000,LYR5_PWR,MMC0_DAT3
BEAGLEBONE_REVC,VIA644,51930300000,32689800000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA645,51930300000,33489900000,TOP,DGND
BEAGLEBONE_REVC,VIA645,51930300000,33489900000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA645,51930300000,33489900000,LYR3,DGND
BEAGLEBONE_REVC,VIA645,51930300000,33489900000,LYR4,DGND
BEAGLEBONE_REVC,VIA216,38989000000,22987000000,LYR5_PWR,MMC0_DAT3
BEAGLEBONE_REVC,VIA645,51930300000,33489900000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA646,51129946000,32690054000,TOP,DGND
BEAGLEBONE_REVC,VIA646,51129946000,32690054000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA646,51129946000,32690054000,LYR3,DGND
BEAGLEBONE_REVC,VIA646,51129946000,32690054000,LYR4,DGND
BEAGLEBONE_REVC,VIA32,29210000000,28575000000,LYR5_PWR,N21069846
BEAGLEBONE_REVC,VIA646,51129946000,32690054000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA647,51129946000,33489900000,TOP,DGND
BEAGLEBONE_REVC,VIA647,51129946000,33489900000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA647,51129946000,33489900000,LYR3,DGND
BEAGLEBONE_REVC,VIA647,51129946000,33489900000,LYR4,DGND
BEAGLEBONE_REVC,VIA33,26289000000,28956000000,LYR5_PWR,N21069846
BEAGLEBONE_REVC,VIA647,51129946000,33489900000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA648,51930300000,35890200000,TOP,DGND
BEAGLEBONE_REVC,VIA648,51930300000,35890200000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA648,51930300000,35890200000,LYR3,DGND
BEAGLEBONE_REVC,VIA648,51930300000,35890200000,LYR4,DGND
P10,11,3352800000,26060400000,LYR5_PWR,N21185557
BEAGLEBONE_REVC,VIA648,51930300000,35890200000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA649,56769000000,34290000000,TOP,DGND
BEAGLEBONE_REVC,VIA649,56769000000,34290000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA649,56769000000,34290000000,LYR3,DGND
BEAGLEBONE_REVC,VIA649,56769000000,34290000000,LYR4,DGND
P10,10,4876800000,33629600000,LYR5_PWR,N21242283
BEAGLEBONE_REVC,VIA649,56769000000,34290000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA650,65278000000,35490150000,TOP,DGND
BEAGLEBONE_REVC,VIA650,65278000000,35490150000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA650,65278000000,35490150000,LYR3,DGND
BEAGLEBONE_REVC,VIA650,65278000000,35490150000,LYR4,DGND
P10,7,14605000000,26670000000,LYR5_PWR,NC
BEAGLEBONE_REVC,VIA650,65278000000,35490150000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA651,65278000000,33089850000,TOP,DGND
BEAGLEBONE_REVC,VIA651,65278000000,33089850000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA651,65278000000,33089850000,LYR3,DGND
BEAGLEBONE_REVC,VIA651,65278000000,33089850000,LYR4,DGND
BEAGLEBONE_REVC,VIA141,46329600000,39890700000,LYR5_PWR,NetUnused
BEAGLEBONE_REVC,VIA651,65278000000,33089850000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA652,64008000000,33655000000,TOP,DGND
BEAGLEBONE_REVC,VIA652,64008000000,33655000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA652,64008000000,33655000000,LYR3,DGND
BEAGLEBONE_REVC,VIA652,64008000000,33655000000,LYR4,DGND
BEAGLEBONE_REVC,VIA185,69132450000,37090350000,LYR5_PWR,NetUnused
BEAGLEBONE_REVC,VIA652,64008000000,33655000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA653,69132450000,36290250000,TOP,DGND
BEAGLEBONE_REVC,VIA653,69132450000,36290250000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA653,69132450000,36290250000,LYR3,DGND
BEAGLEBONE_REVC,VIA653,69132450000,36290250000,LYR4,DGND
BEAGLEBONE_REVC,VIA186,69132450000,40290750000,LYR5_PWR,NetUnused
BEAGLEBONE_REVC,VIA653,69132450000,36290250000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA654,69132450000,34690050000,TOP,DGND
BEAGLEBONE_REVC,VIA654,69132450000,34690050000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA654,69132450000,34690050000,LYR3,DGND
BEAGLEBONE_REVC,VIA654,69132450000,34690050000,LYR4,DGND
BEAGLEBONE_REVC,VIA187,69932550000,28289250000,LYR5_PWR,NetUnused
BEAGLEBONE_REVC,VIA654,69132450000,34690050000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA655,69932550000,33089850000,TOP,DGND
BEAGLEBONE_REVC,VIA655,69932550000,33089850000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA655,69932550000,33089850000,LYR3,DGND
BEAGLEBONE_REVC,VIA655,69932550000,33089850000,LYR4,DGND
BEAGLEBONE_REVC,VIA188,73933304000,28289250000,LYR5_PWR,NetUnused
BEAGLEBONE_REVC,VIA655,69932550000,33089850000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA656,74733658000,36290250000,TOP,DGND
BEAGLEBONE_REVC,VIA656,74733658000,36290250000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA656,74733658000,36290250000,LYR3,DGND
BEAGLEBONE_REVC,VIA656,74733658000,36290250000,LYR4,DGND
BEAGLEBONE_REVC,VIA363,54330600000,32689800000,LYR5_PWR,NetUnused
BEAGLEBONE_REVC,VIA656,74733658000,36290250000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA657,74733658000,34690304000,TOP,DGND
BEAGLEBONE_REVC,VIA657,74733658000,34690304000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA657,74733658000,34690304000,LYR3,DGND
BEAGLEBONE_REVC,VIA657,74733658000,34690304000,LYR4,DGND
BEAGLEBONE_REVC,VIA364,45529500000,39090600000,LYR5_PWR,NetUnused
BEAGLEBONE_REVC,VIA657,74733658000,34690304000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA658,73933050000,33089850000,TOP,DGND
BEAGLEBONE_REVC,VIA658,73933050000,33089850000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA658,73933050000,33089850000,LYR3,DGND
BEAGLEBONE_REVC,VIA658,73933050000,33089850000,LYR4,DGND
P10,mechPin_0,8255000000,35560000000,LYR5_PWR,NetUnused
BEAGLEBONE_REVC,VIA658,73933050000,33089850000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA659,79248000000,31889700000,TOP,DGND
BEAGLEBONE_REVC,VIA659,79248000000,31889700000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA659,79248000000,31889700000,LYR3,DGND
BEAGLEBONE_REVC,VIA659,79248000000,31889700000,LYR4,DGND
P10,mechPin_1,8255000000,24130000000,LYR5_PWR,NetUnused
BEAGLEBONE_REVC,VIA659,79248000000,31889700000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA660,79248000000,33089850000,TOP,DGND
BEAGLEBONE_REVC,VIA660,79248000000,33089850000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA660,79248000000,33089850000,LYR3,DGND
BEAGLEBONE_REVC,VIA660,79248000000,33089850000,LYR4,DGND
BEAGLEBONE_REVC,VIA0,23114000000,29527500000,LYR5_PWR,NINT/RXCLK/PHYAD1
BEAGLEBONE_REVC,VIA660,79248000000,33089850000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA661,79248000000,35490150000,TOP,DGND
BEAGLEBONE_REVC,VIA661,79248000000,35490150000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA661,79248000000,35490150000,LYR3,DGND
BEAGLEBONE_REVC,VIA661,79248000000,35490150000,LYR4,DGND
BEAGLEBONE_REVC,VIA780,43688000000,44577000000,LYR5_PWR,OSC0_IN
BEAGLEBONE_REVC,VIA661,79248000000,35490150000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA662,13335000000,43180000000,TOP,DGND
BEAGLEBONE_REVC,VIA662,13335000000,43180000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA662,13335000000,43180000000,LYR3,DGND
BEAGLEBONE_REVC,VIA662,13335000000,43180000000,LYR4,DGND
BEAGLEBONE_REVC,VIA356,41402000000,48133000000,LYR5_PWR,OSC0_OUT1
BEAGLEBONE_REVC,VIA662,13335000000,43180000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA663,17145000000,41275000000,TOP,DGND
BEAGLEBONE_REVC,VIA663,17145000000,41275000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA663,17145000000,41275000000,LYR3,DGND
BEAGLEBONE_REVC,VIA663,17145000000,41275000000,LYR4,DGND
BEAGLEBONE_REVC,VIA778,55245000000,20320000000,LYR5_PWR,OSC1_IN
BEAGLEBONE_REVC,VIA663,17145000000,41275000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA664,14605000000,39687500000,TOP,DGND
BEAGLEBONE_REVC,VIA664,14605000000,39687500000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA664,14605000000,39687500000,LYR3,DGND
BEAGLEBONE_REVC,VIA664,14605000000,39687500000,LYR4,DGND
BEAGLEBONE_REVC,VIA331,57785000000,20320000000,LYR5_PWR,OSC1_OUT1
BEAGLEBONE_REVC,VIA664,14605000000,39687500000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA665,20955000000,42545000000,TOP,DGND
BEAGLEBONE_REVC,VIA665,20955000000,42545000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA665,20955000000,42545000000,LYR3,DGND
BEAGLEBONE_REVC,VIA665,20955000000,42545000000,LYR4,DGND
BEAGLEBONE_REVC,VIA232,22733000000,20320000000,LYR5_PWR,P_BYPASS
BEAGLEBONE_REVC,VIA665,20955000000,42545000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA666,19685000000,42545000000,TOP,DGND
BEAGLEBONE_REVC,VIA666,19685000000,42545000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA666,19685000000,42545000000,LYR3,DGND
BEAGLEBONE_REVC,VIA666,19685000000,42545000000,LYR4,DGND
BEAGLEBONE_REVC,VIA227,22098000000,20828000000,LYR5_PWR,P_INT_LDO
BEAGLEBONE_REVC,VIA666,19685000000,42545000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA667,19685000000,41275000000,TOP,DGND
BEAGLEBONE_REVC,VIA667,19685000000,41275000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA667,19685000000,41275000000,LYR3,DGND
BEAGLEBONE_REVC,VIA667,19685000000,41275000000,LYR4,DGND
BEAGLEBONE_REVC,VIA214,23114000000,12446000000,LYR5_PWR,P_MUXIN
BEAGLEBONE_REVC,VIA667,19685000000,41275000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA668,22225000000,42545000000,TOP,DGND
BEAGLEBONE_REVC,VIA668,22225000000,42545000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA668,22225000000,42545000000,LYR3,DGND
BEAGLEBONE_REVC,VIA668,22225000000,42545000000,LYR4,DGND
BEAGLEBONE_REVC,VIA212,23876000000,12446000000,LYR5_PWR,P_MUXOUT
BEAGLEBONE_REVC,VIA668,22225000000,42545000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA669,22225000000,41275000000,TOP,DGND
BEAGLEBONE_REVC,VIA669,22225000000,41275000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA669,22225000000,41275000000,LYR3,DGND
BEAGLEBONE_REVC,VIA669,22225000000,41275000000,LYR4,DGND
BEAGLEBONE_REVC,VIA213,27686000000,20955000000,LYR5_PWR,P_MUXOUT
BEAGLEBONE_REVC,VIA669,22225000000,41275000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA670,22225000000,40005000000,TOP,DGND
BEAGLEBONE_REVC,VIA670,22225000000,40005000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA670,22225000000,40005000000,LYR3,DGND
BEAGLEBONE_REVC,VIA670,22225000000,40005000000,LYR4,DGND
BEAGLEBONE_REVC,VIA211,22352000000,12446000000,LYR5_PWR,P_WAKEUP
BEAGLEBONE_REVC,VIA670,22225000000,40005000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA671,20955000000,40005000000,TOP,DGND
BEAGLEBONE_REVC,VIA671,20955000000,40005000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA671,20955000000,40005000000,LYR3,DGND
BEAGLEBONE_REVC,VIA671,20955000000,40005000000,LYR4,DGND
BEAGLEBONE_REVC,VIA790,55130700000,31089600000,LYR5_PWR,PDDR_A0
BEAGLEBONE_REVC,VIA671,20955000000,40005000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA672,19685000000,40005000000,TOP,DGND
BEAGLEBONE_REVC,VIA672,19685000000,40005000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA672,19685000000,40005000000,LYR3,DGND
BEAGLEBONE_REVC,VIA672,19685000000,40005000000,LYR4,DGND
BEAGLEBONE_REVC,VIA783,54330600000,31089600000,LYR5_PWR,PDDR_A10
BEAGLEBONE_REVC,VIA672,19685000000,40005000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA673,20955000000,41275000000,TOP,DGND
BEAGLEBONE_REVC,VIA673,20955000000,41275000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA673,20955000000,41275000000,LYR3,DGND
BEAGLEBONE_REVC,VIA673,20955000000,41275000000,LYR4,DGND
BEAGLEBONE_REVC,VIA782,55130700000,30289500000,LYR5_PWR,PDDR_A12
BEAGLEBONE_REVC,VIA673,20955000000,41275000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA674,27559000000,40005000000,TOP,DGND
BEAGLEBONE_REVC,VIA674,27559000000,40005000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA674,27559000000,40005000000,LYR3,DGND
BEAGLEBONE_REVC,VIA674,27559000000,40005000000,LYR4,DGND
BEAGLEBONE_REVC,VIA781,55130700000,32689800000,LYR5_PWR,PDDR_A13
BEAGLEBONE_REVC,VIA674,27559000000,40005000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA675,30861000000,41910000000,TOP,DGND
BEAGLEBONE_REVC,VIA675,30861000000,41910000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA675,30861000000,41910000000,LYR3,DGND
BEAGLEBONE_REVC,VIA675,30861000000,41910000000,LYR4,DGND
BEAGLEBONE_REVC,VIA789,54330600000,30289500000,LYR5_PWR,PDDR_A2
BEAGLEBONE_REVC,VIA675,30861000000,41910000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA676,32512000000,40005000000,TOP,DGND
BEAGLEBONE_REVC,VIA676,32512000000,40005000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA676,32512000000,40005000000,LYR3,DGND
BEAGLEBONE_REVC,VIA676,32512000000,40005000000,LYR4,DGND
BEAGLEBONE_REVC,VIA786,55130700000,28689300000,LYR5_PWR,PDDR_A3
BEAGLEBONE_REVC,VIA676,32512000000,40005000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA677,36830000000,40640000000,TOP,DGND
BEAGLEBONE_REVC,VIA677,36830000000,40640000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA677,36830000000,40640000000,LYR3,DGND
BEAGLEBONE_REVC,VIA677,36830000000,40640000000,LYR4,DGND
BEAGLEBONE_REVC,VIA785,53530500000,29489400000,LYR5_PWR,PDDR_A6
BEAGLEBONE_REVC,VIA677,36830000000,40640000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA678,37465000000,40640000000,TOP,DGND
BEAGLEBONE_REVC,VIA678,37465000000,40640000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA678,37465000000,40640000000,LYR3,DGND
BEAGLEBONE_REVC,VIA678,37465000000,40640000000,LYR4,DGND
BEAGLEBONE_REVC,VIA784,54330600000,29489400000,LYR5_PWR,PDDR_A8
BEAGLEBONE_REVC,VIA678,37465000000,40640000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA679,30861000000,40894000000,TOP,DGND
BEAGLEBONE_REVC,VIA679,30861000000,40894000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA679,30861000000,40894000000,LYR3,DGND
BEAGLEBONE_REVC,VIA679,30861000000,40894000000,LYR4,DGND
BEAGLEBONE_REVC,VIA793,54330600000,28689300000,LYR5_PWR,PDDR_BA0
BEAGLEBONE_REVC,VIA679,30861000000,40894000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA680,41910000000,41090088000,TOP,DGND
BEAGLEBONE_REVC,VIA680,41910000000,41090088000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA680,41910000000,41090088000,LYR3,DGND
BEAGLEBONE_REVC,VIA680,41910000000,41090088000,LYR4,DGND
BEAGLEBONE_REVC,VIA818,55130700000,31889700000,LYR5_PWR,PDDR_CKE
BEAGLEBONE_REVC,VIA680,41910000000,41090088000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA681,40513000000,37490400000,TOP,DGND
BEAGLEBONE_REVC,VIA681,40513000000,37490400000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA681,40513000000,37490400000,LYR3,DGND
BEAGLEBONE_REVC,VIA681,40513000000,37490400000,LYR4,DGND
BEAGLEBONE_REVC,VIA815,55130700000,36690300000,LYR5_PWR,PDDR_D0
BEAGLEBONE_REVC,VIA681,40513000000,37490400000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA682,48729900000,37490400000,TOP,DGND
BEAGLEBONE_REVC,VIA682,48729900000,37490400000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA682,48729900000,37490400000,LYR3,DGND
BEAGLEBONE_REVC,VIA682,48729900000,37490400000,LYR4,DGND
BEAGLEBONE_REVC,VIA814,54330600000,36690300000,LYR5_PWR,PDDR_D1
BEAGLEBONE_REVC,VIA682,48729900000,37490400000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA683,51930300000,37490400000,TOP,DGND
BEAGLEBONE_REVC,VIA683,51930300000,37490400000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA683,51930300000,37490400000,LYR3,DGND
BEAGLEBONE_REVC,VIA683,51930300000,37490400000,LYR4,DGND
BEAGLEBONE_REVC,VIA799,55130700000,35090100000,LYR5_PWR,PDDR_D11
BEAGLEBONE_REVC,VIA683,51930300000,37490400000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA684,56330088000,41783000000,TOP,DGND
BEAGLEBONE_REVC,VIA684,56330088000,41783000000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA684,56330088000,41783000000,LYR3,DGND
BEAGLEBONE_REVC,VIA684,56330088000,41783000000,LYR4,DGND
BEAGLEBONE_REVC,VIA796,54330600000,35090100000,LYR5_PWR,PDDR_D12
BEAGLEBONE_REVC,VIA684,56330088000,41783000000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA685,65278000000,40290750000,TOP,DGND
BEAGLEBONE_REVC,VIA685,65278000000,40290750000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA685,65278000000,40290750000,LYR3,DGND
BEAGLEBONE_REVC,VIA685,65278000000,40290750000,LYR4,DGND
BEAGLEBONE_REVC,VIA795,55130700000,35890200000,LYR5_PWR,PDDR_D13
BEAGLEBONE_REVC,VIA685,65278000000,40290750000,BOTTOM,DGND
BEAGLEBONE_REVC,VIA686,65278000000,37090350000,TOP,DGND
BEAGLEBONE_REVC,VIA686,65278000000,37090350000,LYR2_GND,DGND
BEAGLEBONE_REVC,VIA686,65278000000,37090350000,LYR3,DGND
BEAGLEBONE_REVC,VIA686,65278000000,37090350000,LYR4,DGND
